AGH1001	2.0	dragAndDrop	8x2	1	0	[Interactive activity: drag and drop – the export 		Primary Product | Export Revenue ($)	Seafood | 2.1 billion	4	[]	7		distinct	6
AGH1004	6.0	dragAndDrop	1x5	0	0	[interactive: flowchart drag and drop]		Milking occurs 1–2 times daily on farms  | Milk is kept in vats that keep it fresh  | Milk tankers collect raw milk and transp | Milk is processed according to strict re | Consumers eat the finished product.		4	[]			distinct	0
AGH1005	3.0	dragAndDrop	7x2	0	0	[interactive: drag and drop]		 | **Cuticle:** waxy protective layer on to	 | **Upper epidermis:** outer protective la	2	[]			distinct	0
AGH1005	5.0	dragAndDrop	7x3	0	0	[interactive: drag and drop]		**Plant Process** |  | **Description**	**Photosynthesis:** / H²O + CO² + Chloro |  | Water travels from the roots to the leav	2	[]		bold0	distinct	0
AGH1005	6.0	dragAndDrop	6x2	0	0	[interactive: drag and drop]		A | **Nitrogen:** Older leaves on the plants	B | **Phosphorus:** Older leaves will turn y	5	[]			distinct	5
AGH1005	7.0	dragAndDrop	5x3	0	0	[interactive: drag and drop]		**Physical Defenses:** |  | **Chemical Defenses:**	 |  | 	12	[]		bold0	distinct	0
AGH1005	8.0	dragAndDrop	4x2	0	0	[interactive: Drag and drop]	Sort each of these statements into the values of m	Manaakitanga (elevate the mana of others | Kaitiakitanga (guardianship or protectio	 | 	10	[]			distinct	0
AGH1006	3.0	dragAndDrop	1x4	0	0	[interactive: drag and drop] This infographic has 	*https://homesteadandchill.com/crop-rotation-benef	Parsley | Kumara | Pumpkin | Edamame beans		5	[]			distinct	0
ANZH105	2.0	dragAndDrop	6x2	0	0	[Interactive: Drag and Drop-Multicategory]		**Past** | **Present**	Riding horses to school. | Taking a car to school.	4	["dragAndDrop"]		bold0	distinct	5
ARFUN02	0.0	dragAndDrop	4x2	6	0	[Interactive drag and drop activity	Example link	**High Pitch** | **Low Pitch**	Nguru: A nose flute [Item 42] / audio] | Tuba [Item 43] /audio]	3	[]	1,2,3	bold0	distinct	3
ARFUN03	0.0	dragAndDrop	4x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Tempo | The speed you move	tinana parts | The parts of your tinana you use when yo	3	[]			distinct	3
ARFUN03	0.0	dragAndDrop	2x2	0	0	[Insert drag and drop activity – words drop into t		Locomotor | Non-locomotor	Run / Skip / Hop / Walk / Crawl / Roll | Bend / Reach / Push / Twist / Stretch / 	2	[]			distinct	1
ARFUN03	0.0	dragAndDrop	8x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Locomotor | A movement that travels.	Non-locomotor | A movement that does not travel and stay	4	[]			distinct	7
ARFUN03	0.0	dragAndDrop	10x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Canon | When one dancer does the movement after 	Curved body shape | When you make a rounded or smoothly bend	4	[]			distinct	9
ARFUN03	0.0	dragAndDrop	6x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Repetition | When a movement or phrase of movements i	Contrasting movement | When dancers do something quite differen	4	[]			distinct	5
ARFUN05	0.0	dragAndDrop	5x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Volume | Changing how quiet or loud you are.	Projection | To use your voice in a way that it can r	3	[]			distinct	4
ARFUN05	0.0	dragAndDrop	5x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Pause | Briefly stopping what you are saying to 	Gestures and actions | An action we make with our bodies that c	4	[]			distinct	4
ARFUN05	0.0	dragAndDrop	7x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Character | Who the people are in the story.	Focus | The way the space is used to direct the 	4	[]			distinct	6
ARFUN05	0.0	dragAndDrop	8x2	0	0	[Insert MTK Quiz – trigger engagement] [Insert a d		Monologues and soliloquies | When a character speaks out loud so that	Mime | Using your gestures, body and movements 	5	[]			distinct	7
BLL111	1.0	dragAndDrop	7x2	1	0	[Drop and Drag]	Match the capital letter to its lower case letter.	 | Correct answer - can we jumble them up t	a | A	2	[]	0		distinct	6
