AGH1006	2.0	accordion	2x1	0	0	[Interactive: Accordion] * Note to developer – ple		• **Seeds:** / • **Genetic Diversity:** 	• **Grafting:** / • **Combining Characte	2	[]			distinct	0
AGH1006	4.0	accordion	6x2	1	0	[interactive: Accordion]		 | **Temperature** / **Heating:** The heati	 | **Light:** Artificial light increases th	2	[]	2		distinct	0
AGH1006	8.0	accordion	6x2	1	0	[interactive: accordion]		 | **Quarantine:** New Zealand has very str	(Merged content: HTO1103 Plant Managemen | **Crop Rotation**: involves planting dif	3	[]	1		distinct	1
AGH1009	1.0	accordion	5x2	1	0	[interactive: side by side accordion or similar]		Māori **world view** | **European world view (Colonial times)**	• **Spiritual connection:** / For Māori, | • **Colonial perspective:** / European s	5	[]	0		distinct	4
BLL165	1.1	accordion	3x2	6	0	[accordion dropdown]		Excited | [Source Image of a person jumping for jo	Surprised | [ Source Image of a person with wide eye	13	[]	0,1,2		distinct	2
BLL227	1.0	accordion	6x2	0	6	[Accordion]		 | https://www.istockphoto.com/photo/pink-e	 | https://www.istockphoto.com/photo/ladybu	12	["dragAndDrop"]			distinct	0
BLL234	1.0	accordion	4x3	0	0	[accordion]	Re-cap	Base word | Suffix added | Suffix added	call | call**s** | call**ed**	2	[]			distinct	0
BLL235	1.0	accordion	8x3	0	0	[accordion]	Table of suffixes	Suffix | Meaning | Examples	-ed | shows tense | play**ed** / laugh**ed** / jump**ed**	2	[]			distinct	0
BLL262	1.0	accordion	4x2	3	0	[Accordion]	How to structure a paragraph	How to structure a paragraph / [Image 2]		10	[]	0,3		distinct	2
BLL262	3.0	accordion	2x2	0	0	[accordion]	Dot Art (pointillism)	**Create art** Use dot art (pointillism) | **Ideas to help you get started** / Fish	 | 	2	[]			distinct	0
BLL263	3.0	accordion	5x3	0	0	[accordion]	**Handy Hints**	**Different language used in stories** /	**Language** | **Example from the Story** | **Page**	3	[]		bold0	distinct	0
CEDK102	0.0	accordion	12x1	7	0	[Accordion] could each be a different colour pleas		[Accordion 1] Get to know your camera	• Look for the lens. [hover trigger] ( T	2	[]	0,1,2,4,6,8,10		distinct	0
CEDK102	0.0	accordion	2x1	2	0	[Accordion]		[Accordion 1] Photo scavenger hunt list:	[H5] Photo scavenger hunt list: / [Body]	2	[]	0,1		distinct	0
CEDK102	0.0	accordion	8x1	8	0	[Accordion]		[Accordion 1] How to be a digital kaitia	[Body] / • **Be kind:** Treat others onl	2	[]	0,1,2,3,4,5,6,7		distinct	0
CEDO501	5.0	accordion	3x2	3	0	[Accordion]		[Image] Logo from www.seek.co.nz | Seek.co.nz / This engine specialises in 	[Image] Logo from www.booking.com | Booking.com / This search engine special	8	["accordion"]	0,1,2		distinct	2
